🇨🇳央卫港台,#genre#
终结者,http://2099.tv12.xyz/4013_1752408214496.m3u8
终结者2：审判日,http://2099.tv12.xyz/4014_1752408214496.m3u8
终结者3,http://2099.tv12.xyz/4015_1752408214496.m3u8
终结者：创世纪,http://2099.tv12.xyz/4016_1752408214496.m3u8
终结者：黑暗命运,http://2099.tv12.xyz/4017_1752408214496.m3u8
鬼吹灯之寻龙诀,http://2099.tv12.xyz/4018_1752408214496.m3u8
鬼吹灯之南海归墟,http://2099.tv12.xyz/4019_1752408214496.m3u8
鬼吹灯之龙岭迷窟,http://2099.tv12.xyz/4020_1752408214496.m3u8
鬼吹灯之黄皮子坟,http://2099.tv12.xyz/4021_1752408214496.m3u8
鬼吹灯之湘西密藏,http://2099.tv12.xyz/4022_1752408214496.m3u8
鬼吹灯之巫峡棺山,http://2099.tv12.xyz/4023_1752408214496.m3u8
鬼吹灯之怒晴湘西,http://2099.tv12.xyz/4024_1752408214496.m3u8
鬼吹灯之精绝古城,http://2099.tv12.xyz/4025_1752408214496.m3u8
鬼吹灯之龙岭神宫,http://2099.tv12.xyz/4026_1752408214496.m3u8
🎦小品丨轮播,#genre#

赵本山春晚二十一年-经典合集,http://gcw.bdcdn.shoujiduoduo.com/v/200808/38897155f4cc8e2ec432c6da6ed612b7.mp4
拍电影,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042559557439441_hlsb.m3u8
警察与督察,https://txmov2.a.kwimgs.com/bs3/video-hls/5233464357625245633_hlsb.m3u8
警察与小偷,https://txmov2.a.kwimgs.com/bs3/video-hls/5192368981698476185_hlsb.m3u8
主角与配角,https://txmov2.a.kwimgs.com/bs3/video-hls/5220516480426863393_hlsb.m3u8
狗娃与黑妮,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472409144867699_hlsb.m3u8
姐夫与小舅子,https://txmov2.a.kwimgs.com/bs3/video-hls/5225583031570305791_hlsb.m3u8
胡椒面,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708928800176589_hlsb.m3u8
吃面条,https://txmov2.a.kwimgs.com/bs3/video-hls/5191524559107583246_hlsb.m3u8
赵四借媳妇儿,http://gcw.bdcdn.shoujiduoduo.com/201805/0236-58.mp4
赵四 宋小宝看病,http://gcw.bdcdn.shoujiduoduo.com/v/201126/9eea53d9a1aee763c853560dc35b2c1f.mp4
赵丽蓉人民战争,http://gcw.bdcdn.shoujiduoduo.com/v/191212/705b3904da37837b6eecd5168063e654.mp4
搞笑_宋小宝小品合集,http://120.78.6.151:8968/yy.php?id=1354931577
虎牙轮播,#genre#
虎牙1号,http://121.51.249.99/tx.hls.huya.com/src/1423787831-1423787831-6115122170587774976-2847699118-10057-A-0-1.m3u8
虎牙2号,http://121.51.249.99/tx.hls.huya.com/src/1423787860-1423787860-6115122295141826560-2847699176-10057-A-0-1.m3u8
虎牙3号,http://121.51.249.99/tx.hls.huya.com/src/1394565204-1394565204-5989611943319568384-2789253864-10057-A-0-1.m3u8
虎牙4号,http://121.51.249.99/tx.hls.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8
虎牙5号,http://121.51.249.99/tx.hls.huya.com/src/1448738195-1448738195-6222283167991070720-2789274594-10057-A-0-1.m3u8
虎牙6号,http://121.51.249.99/tx.hls.huya.com/src/1394565188-1394565188-5989611874600091648-2789253832-10057-A-0-1.m3u8
虎牙7号,http://121.51.249.99/tx.hls.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.m3u8
虎牙8号,http://121.51.249.99/tx.hls.huya.com/src/1449698864-1449698864-6226409209928351744-2847687540-10057-A-0-1.m3u8
虎牙9号,http://121.51.249.99/tx.hls.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.m3u8
虎牙10号,http://121.51.249.99/tx.hls.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.m3u8
虎牙11号,http://121.51.249.99/tx.hls.huya.com/src/1524434091-1524434091-6547394565752487936-3048991638-10057-A-0-1.m3u8
虎牙12号,http://121.51.249.99/tx.hls.huya.com/src/1423787869-1423787869-6115122333796532224-2847699194-10057-A-0-1-imgplus.m3u8
虎牙13号,http://121.51.249.99/tx.hls.huya.com/src/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.m3u8
虎牙14号,http://121.51.249.99/tx.hls.huya.com/src/1448737923-1448737923-6222281999759966208-2847699110-10057-A-0-1.m3u8
虎牙15号,http://121.51.249.99/tx.hls.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.m3u8
虎牙16号,http://121.51.249.99/tx.hls.huya.com/src/1524439854-1524439854-6547419317649014784-3049003164-10057-A-0-1-imgplus.m3u8
虎牙17号,http://121.51.249.99/tx.hls.huya.com/src/1524439845-1524439845-6547419278994309120-3049003146-10057-A-0-1.m3u8
虎牙18号,http://121.51.249.99/tx.hls.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.m3u8
虎牙19号,http://121.51.249.99/tx.hls.huya.com/src/1524418059-1524418059-6547325708836798464-3048959574-10057-A-0-1.m3u8
虎牙20号,http://121.51.249.99/tx.hls.huya.com/src/1524439835-1524439835-6547419236044636160-3049003126-10057-A-0-1.m3u8
虎牙21号,http://121.51.249.99/tx.hls.huya.com/src/1423787874-1423787874-6115122355271368704-2847699204-10057-A-0-1.m3u8
虎牙22号,http://121.51.249.99/tx.hls.huya.com/src/1394565208-1394565208-5989611960499437568-2789253872-10057-A-0-1.m3u8
虎牙23号,http://121.51.249.99/tx.hls.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1.m3u8
虎牙24号,http://121.51.249.99/tx.hls.huya.com/src/1524418104-1524418104-6547325902110326784-3048959664-10057-A-0-1.m3u8
虎牙25号,http://121.51.249.99/tx.hls.huya.com/src/1524418076-1524418076-6547325781851242496-3048959608-10057-A-0-1.m3u8
虎牙26号,http://121.51.249.99/tx.hls.huya.com/src/1423787852-1423787852-6115122260782088192-2847699160-10057-A-0-1.m3u8
虎牙27号,http://121.51.249.99/tx.hls.huya.com/src/59087345-59087345-253778214382469120-2847687592-10057-A-0-1.m3u8
虎牙28号,http://121.51.249.99/tx.hls.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.m3u8
虎牙29号,http://121.51.249.99/tx.hls.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.m3u8
虎牙30号,http://121.51.249.99/tx.hls.huya.com/src/1524434076-1524434076-6547394501327978496-3048991608-10057-A-0-1.m3u8 
虎牙31号,http://121.51.249.99/tx.hls.huya.com/src/1524439846-1524439846-6547419283289276416-3049003148-10057-A-0-1.m3u8 
虎牙32号,http://121.51.249.99/tx.hls.huya.com/src/1423782077-1423782077-6115097457345953792-2847687610-10057-A-0-1.m3u8
 虎牙33号,http://121.51.249.99/tx.hls.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.m3u8 
虎牙34号,http://121.51.249.99/tx.hls.huya.com/src/1394575538-1394575538-5989656327511605248-2789274532-10057-A-0-1.m3u8 
虎牙35号,http://121.51.249.99/tx.hls.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.m3u8 
虎牙36号,http://121.51.249.99/tx.hls.huya.com/src/1449574253-1449574253-6225874009758629888-2847699210-10057-A-0-1.m3u8 
虎牙37号,http://121.51.249.99/tx.hls.huya.com/src/1423782021-1423782021-6115097216827785216-2847687498-10057-A-0-1.m3u8 
虎牙38号,http://121.51.249.99/tx.hls.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.m3u8 
虎牙39号,http://121.51.249.99/tx.hls.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.m3u8 
虎牙40号,http://121.51.249.99/tx.hls.huya.com/src/1199561241049-1199561241049-5434703289662832640-2399122605554-10057-A-0-1.m3u8 
虎牙41号,http://121.51.249.99/tx.hls.huya.com/src/1199563995848-1199563995848-5446535061274886144-2399128115152-10057-A-0-1.m3u8
 虎牙42号,http://121.51.249.99/tx.hls.huya.com/src/1199563483195-1199563483195-5444333233405689856-2399127089846-10057-A-0-1.m3u8
 虎牙43号,http://121.51.249.99/tx.hls.huya.com/src/1199563481163-1199563481163-5444324506032144384-2399127085782-10057-A-0-1.m3u8
 虎牙44号,http://121.51.249.99/tx.hls.huya.com/src/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.m3u8
 虎牙45号,http://121.51.249.99/tx.hls.huya.com/src/1199561277694-1199561277694-5434860678739394560-2399122678844-10057-A-0-1.m3u8 
虎牙46号,http://121.51.249.99/tx.hls.huya.com/src/1199561185548-1199561185548-5434464914682937344-2399122494552-10057-A-0-1.m3u8 
虎牙47号,http://121.51.249.99/tx.hls.huya.com/src/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.m3u8 
虎牙48号,http://121.51.249.99/tx.hls.huya.com/src/1199564067003-1199564067003-5446840669672833024-2399128257462-10057-A-0-1.m3u8
 虎牙49号,http://121.51.249.99/tx.hls.huya.com/src/1199563491091-1199563491091-5444367146467459072-2399127105638-10057-A-0-1.m3u8 
虎牙50号,http://121.51.249.99/tx.hls.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.m3u8 
虎牙51号,http://121.51.249.99/tx.hls.huya.com/src/1199561276781-1199561276781-5434856757434253312-2399122677018-10057-A-0-1.m3u8 
虎牙52号,http://121.51.249.99/tx.hls.huya.com/src/1199561277724-1199561277724-5434860807588413440-2399122678904-10057-A-0-1.m3u8
 虎牙53号,http://121.51.249.99/tx.hls.huya.com/src/1199563433848-1199563433848-5444121289654534144-2399126991152-10057-A-0-1.m3u8 
虎牙54号,http://121.51.249.99/tx.hls.huya.com/src/1199561218716-1199561218716-5434607370158211072-2399122560888-10057-A-0-1.m3u8
 虎牙55号,http://121.51.249.99/tx.hls.huya.com/src/1199561244004-1199561244004-5434715981291192320-2399122611464-10057-A-0-1.m3u8
 虎牙56号,http://121.51.249.99/tx.hls.huya.com/src/1199563479551-1199563479551-5444317582544863232-2399127082558-10057-A-0-1.m3u8 
虎牙57号,http://121.51.249.99/tx.hls.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.m3u8 
虎牙58号,http://121.51.249.99/tx.hls.huya.com/src/1199563478721-1199563478721-5444314017722007552-2399127080898-10057-A-0-1.m3u 
虎牙59号,http://121.51.249.99/tx.hls.huya.com/src/1199563479615-1199563479615-5444317857422770176-2399127082686-10057-A-0-1.m3u8
 虎牙60号,http://121.51.249.99/tx.hls.huya.com/src/1199512163164-1199512163164-5223915378630983680-2399024449784-10057-A-0-1.m3u8
 虎牙61号,http://121.51.249.99/txdirect.hls.huya.com/src/1524439828-1524439828-6547419205979865088-3049003112-10057-A-0-1.m3u8
 虎牙62号,http://121.51.249.99/txdirect.hls.huya.com/src/1199561217760-1199561217760-5434603264169476096-2399122558976-10057-A-0-1.m3u8 
虎牙63号,http://121.51.249.99/txdirect.hls.huya.com/src/1199561223732-1199561223732-5434628913714167808-2399122570920-10057-A-0-1.m3u8
 虎牙64号,http://121.51.249.99/txdirect.hls.huya.com/src/1199561178473-1199561178473-5434434527789318144-2399122480402-10057-A-0-1.m3u8 
虎65号,http://121.51.249.99/txdirect.hls.huya.com/src/1199563995848-1199563995848-5446535061274886144-2399128115152-10057-A-0-1.m3u8 
虎牙66号,http://121.51.249.99/txdirect.hls.huya.com/src/1199563479483-1199563479483-5444317290487087104-2399127082422-10057-A-0-1.m3u8
虎牙67号,http://121.51.249.99/txdirect.hls.huya.com/src/1394575567-1394575567-5989656452065656832-2789274590-10057-A-0-1.m3u8 
虎牙68号,http://121.51.249.99/txdirect.hls.huya.com/src/1449584077-1449584077-6225916203517345792-2847687612-10057-A-0-1.m3u8 
虎牙69号,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8 
虎牙70号,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8 
虎牙71号,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8 
虎牙72号,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8 
虎牙73号,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8 
虎牙74号,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8 
虎牙75号,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8 
虎牙76号,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
 虎牙77号,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8 
虎牙78号,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
虎牙79号,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8 
虎牙80号,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
虎牙81号,http://121.51.249.99/txdirect.hls.huya.com/src/1199563479483-1199563479483-5444317290487087104-2399127082422-10057-A-0-1.m3u8 
虎牙82号,http://121.51.249.99/txdirect.hls.huya.com/src/1199561278783-1199561278783-5434865355958779904-2399122681022-10057-A-0-1.m3u8 
虎牙83号,http://121.51.249.99/txdirect.hls.huya.com/src/1199561223732-1199561223732-5434628913714167808-2399122570920-10057-A-0-1.m3u8
 虎牙84号,http://121.51.249.99/txdirect.hls.huya.com/src/1199563481163-1199563481163-5444324506032144384-2399127085782-10057-A-0-1.m3u8 
虎牙85号,http://121.51.249.99/txdirect.hls.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.m3u8
🎦影迷影院,#genre#
精武陈真,http://121.51.249.99/tx.hls.huya.com/src/59087345-59087345-253778214382469120-2847687592-10057-A-0-1.m3u8
天龙八部,http://121.51.249.99/tx.hls.huya.com/src/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.m3u8
新三国,http://121.51.249.99/tx.hls.huya.com/src/1423787831-1423787831-6115122170587774976-2847699118-10057-A-0-1.m3u8 
碧血剑,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
 雍正王朝,http://121.51.249.99/tx.hls.huya.com/src/1448738195-1448738195-6222283167991070720-2789274594-10057-A-0-1.m3u8 
三国演义,http://dyscdnali1.douyucdn.cn/live/7459925rLzyH2qb0.flv?uuid= 
水浒传,http://tx.liveplay.live.fanxing.com/live/fx_hifi_1175010873_avc.m3u8 
新水浒,http://121.51.249.99/tx.hls.huya.com/src/1394565188-1394565188-5989611874600091648-2789253832-10057-A-0-1.m3u8
新白娘子传奇,http://cn-sdjn2-cu-live-01.bilivideo.com/live-bvc/914961/live_520870852_51832987.m3u8 
黄日华射雕英雄传,http://121.51.249.99/tx.hls.huya.com/src/1524439846-1524439846-6547419283289276416-3049003148-10057-A-0-1.m3u8 
康熙微服私访记,http://121.51.249.99/tx.hls.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.m3u8
 陈小春鹿鼎记,http://121.51.249.99/tx.hls.huya.com/src/1524434091-1524434091-6547394565752487936-3048991638-10057-A-0-1.m3u8 
康熙王朝,http://121.51.249.99/tx.hls.huya.com/src/1448737923-1448737923-6222281999759966208-2847699110-10057-A-0-1.m3u8 
苏有朋倚天屠龙记,http://121.51.249.99/tx.hls.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.m3u8 
李卫当官,http://121.51.249.99/tx.hls.huya.com/src/1524418076-1524418076-6547325781851242496-3048959608-10057-A-0-1.m3u8 
何家劲马永贞粤语,http://121.51.249.99/tx.hls.huya.com/src/1199564067003-1199564067003-5446840669672833024-2399128257462-10057-A-0-1.m3u8
 乡村爱情,http://121.51.249.99/txdirect.hls.huya.com/src/1524439828-1524439828-6547419205979865088-3049003112-10057-A-0-1.m3u8
 新还珠格格,http://121.51.249.99/tx.hls.huya.com/src/1423787874-1423787874-6115122355271368704-2847699204-10057-A-0-1.m3u8 
陈浩民活佛济公,http://121.51.249.99/tx.hls.huya.com/src/1394565208-1394565208-5989611960499437568-2789253872-10057-A-0-1.m3u8 
铁齿铜牙纪晓岚,http://121.51.249.99/tx.hls.huya.com/src/1394565204-1394565204-5989611943319568384-2789253864-10057-A-0-1.m3u8 
神医喜来乐,http://121.51.249.99/tx.hls.huya.com/src/1524418104-1524418104-6547325902110326784-3048959664-10057-A-0-1.m3u8 
🎦每日电影,#genre#
成龙-1,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11342386
洪金宝,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11342427
漫威电影,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11602034
杰森斯坦森电影,http://ftp9524803.host166.gotoip4.cn/huya.php?id11602046
动画电影,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11342428
冯小刚电影,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352906
刘德华,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11342424
甄子丹,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352935
任达华,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352883
吴京,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11602045
张国荣,http://kuqq.tk/00/huya.php?id=11602034&type=.m3u8
古装动作,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352964
郭富城1,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352962
徐峥电影,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11602043
漫威,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11602075
最佳搭档系列,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11342397
富贵系列,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352934
五福星系列,https://tx.hls.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1_2000.m3u8?wsSecret=3dbecb345fa5fa2f9d47e13f4f1773d8&wsTime=5fd0c541&u=0&seqid=16074311252640670&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103
五福星系列,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11282233
黑帮系列,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11336719
搞笑港片,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11601960
警匪片,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352886
黄渤,,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11602044
赌片,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11342399
灾难片,http://ftp9524803.host166.gotoip4.cn/huya.php?id=11352871
阿斗归来了,http://ftp9524803.host166.gotoip4.cn/huya.php?id=13303478
鱼丸电影,http://ftp9524803.host166.gotoip4.cn/huya.php?id=16615910
大象放映室,http://ftp9524803.host166.gotoip4.cn/huya.php?id=21277391
科幻梦工场,http://ftp9524803.host166.gotoip4.cn/huya.php?id=15152155
电影5_斗鱼,http://dyscdnali1.douyucdn.cn/live/3637778raLSXdOdu.flv?uuid=
电影6_斗鱼,http://dyscdnali1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=
电影8_斗鱼,http://dyscdnali1.douyucdn.cn/live/85894rmovieChow.flv?uuid=
电影14_斗鱼,http://dyscdnali1.douyucdn.cn/live/3637765rrt97QwBF.flv?uuid=
电影16_斗鱼,http://dyscdnali1.douyucdn.cn/live/3637726rQLDdfto7.flv?uuid=
电影18_斗鱼,http://dyscdnali1.douyucdn.cn/live/3928r9p0BHMDG.flv?uuid=
电影21_斗鱼,http://dyscdnali1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv?uuid=
电影44_斗鱼,http://dyscdnali1.douyucdn.cn/live/2935323rnTpNsu74.flv?uuid=
SiTV欢笑剧场 12M2160,http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227715/index.m3u8
4K花园生活 24M2160,http://183.207.248.236/ott.js.chinamobile.com/PLTV/3/224/3221227746/index.m3u8
4K花园娱乐 24M2160,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
4K花园影视 24M2160,http://183.207.248.169/ott.js.chinamobile.com/PLTV/3/224/3221227813/index.m3u8
神探狄仁杰,http://host496323.us.ooqr.com/pltv/yy.php?id=38338029 
神探狄仁杰,http://api.phoves.com.cn/iptv/huya.php?id=11342425
 神探狄仁杰,http://api.phoves.com.cn/iptv/huya.php?id=11352958
 神探狄仁杰,http://bobo.jxin122.top/api/bili.php?id=8331905
 神探狄仁杰,http://tcqcloudcdnct.inter.iqiyi.com/tslive/c51_lb_121_1080P_t10/c51_lb_121_1080P_t10.m3u8
 龙门镖局,http://bobo.jxin122.top/api/bili.php?id=5111549 
 龙门镖局,http://epg.112114.xyz/douyu/9650860 
龙门镖局,http://api.phoves.com.cn/iptv/huya.php?id=11352874
港版西游记,http://bobo.jxin122.top/api/bili.php?id=23150921
 爱情公寓,https://3954-quic.liveplay.myqcloud.com/live/3954_322842111.flv 
 爱情公寓,http://api.phoves.com.cn/iptv/huya.php?id=11336726
 爱情公寓,http://epg.112114.xyz/douyu/2838296
 爱情公寓,http://epg.112114.xyz/douyu/9638983 
爱情公寓,http://111.6.232.36/txpcdn.liveplay.egame.qq.com/3954_322842111.m3u8
爱情公寓,http://epg.112114.xyz/douyu/5062195
爱情公寓,http://epg.112114.xyz/douyu/7495810
笔小新,http://api.phoves.com.cn/iptv/huya.php?id=11352970
 蜡笔小新,http://epg.112114.xyz/bili/10375360
 蜡笔小新,http://bobo.jxin122.top/api/bili.php?id=13733104 
神医喜来乐,http://bobo.jxin122.top/api/yy.php?id=1382714119
 神医喜来乐,http://api.phoves.com.cn/iptv/huya.php?id=11601978
熊出没之探险日记,http://bobo.jxin122.top/api/yy.php?id=1354930977
 虹猫蓝兔七侠传,http://bobo.jxin122.top/api/yy.php?id=1355168901
 亮剑,http://bobo.jxin122.top/api/yy.php?id=1450496699 
亮剑,http://bobo.jxin122.top/api/yy.php?id=1355098571
亮剑,http://bobo.jxin122.top/api/yy.php?id=1461022118
陈翔六点半,http://api.phoves.com.cn/iptv/huya.php?id=11274154
 宰相刘罗锅,http://106.53.212.251/daili/yy.php?id=1458396290 
封神榜90版,http://106.53.212.251/daili/yy.php?id=32788000
封神榜90版,http://106.53.212.251/daili/yy.php?id=1353868412
 鹿鼎记陈小春版,http://106.53.212.251/daili/yy.php?id=28265277
 杨光的快乐生活,http://api.phoves.com.cn/iptv/huya.php?id=11602085
 成龙历险记,http://api.phoves.com.cn/iptv/huya.php?id=11352946
 我是乡巴佬,http://api.phoves.com.cn/iptv/huya.php?id=11601957
 西游记86版,http://bobo.jxin122.top/api/bili.php?id=2803563
 西游记续集,http://bobo.jxin122.top/api/bili.php?id=1744208
 四大名著,http://bobo.jxin122周星驰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
成龙,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
吴京,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681368.top/api/bili.php?id=1402698
🎦大湾区,#genre#
凤凰资讯 10M1080,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰资讯 10M1080,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰资讯 10M1080,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰资讯 10M1080,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
无线新闻,http://cdn.hkdtmb.com/hls/83/index.m3u8
无线新闻,http://www.chahaoquan.com/wz/epg/tvb.php?id=1
无线新闻,http://livetv.dnsfor.me/channel.10.m3u8
无线新闻,http://livetv.dnsfor.me:80/channel.10.m3u8
无线新闻,http://cdn.hkdtmb.com/hls/83/index.m3u8
无线新闻,http://190.2.133.47:8278/streams/d/Inews/playlist.m3u8
无线新闻,http://livetv.dnsfor.me/channel.10.m3u8
无线新闻,http://livetv.dnsfor.me:80/channel.10.m3u8
福建新闻,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227074/index.m3u8
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
中天新闻,http://198.16.106.62:8278/streams/d/ctinews/playlist.m3u8
卫视电影HD,http://107.167.5.66:80/mylive/102/2061/index.m3u8
HBO台湾,http://198.16.106.62:8278/streams/d/sundance_twn/playlist.m3u8
HBO台湾,http://198.16.106.62:8278/streams/d/sundance_twn/playlist.m3u8
HBO HD,http://107.167.5.66:80/mylive/102/2065/index.m3u8
HBO HD,http://iptv.tvmalaysia.cc:80/penang172/penang172/6797
HBO   ,http://125.227.210.37:16027/VideoInput/play.ts
HBO   ,http://125.227.210.37:16027/VideoInput/play.ts
卫视洋片,http://125.227.210.37:18789/VideoInput/play.ts
卫视洋片,http://125.227.210.37:18789/VideoInput/play.ts
東森洋片,http://125.227.210.37:18685/VideoInput/play.ts
東森洋片,http://125.227.210.37:18685/VideoInput/play.ts
天映頻道,http://45.126.83.51/qwr9ew/s/s33/01.m3u8
天映頻道,http://45.126.83.51/qwr9ew/s/s33/01.m3u8
天映经典HD,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
天映经典HD,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
天映电影HD,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
天映电影HD,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
淘电影,http://39.134.134.85:80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
淘电影,http://39.134.134.85:80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
北京IPTV+4K,http://221.179.217.94/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV+4K,http://221.179.217.94/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV+4K,http://39.134.135.81/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226550/1.m3u8
凤凰中文 10M1080,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰中文 10M1080,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰中文 10M1080,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰香港 10M1080,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
凤凰香港 10M1080,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
凤凰香港 10M1080,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
湖南卫视 8M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226935/index.m3u8
湖南卫视 8M1080,http://39.134.155.163/PLTV/88888888/224/3221225667/index.m3u8
湖南卫视 8M1080,http://183.207.248.202/ott.js.chinamobile.com/PLTV/3/224/3221227191/index.m3u8
湖南卫视 8M1080,http://183.207.248.237/ott.js.chinamobile.com/PLTV/3/224/3221227404/index.m3u8
湖南卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226268/index.m3u8
湖南卫视 8M1080,http://39.135.230.72/ott.fj.chinamobile.com/PLTV/88888888/224/3221226924/index.m3u8
湖南卫视 8M1080,http://39.135.230.80/ott.fj.chinamobile.com/PLTV/88888888/224/3221225935/index.m3u8
湖南卫视 8M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226935/index.m3u8
